App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6702776,17,100000000,Free,0,Teen,Personalization,"August 3, 2018",5.41.0,4.0.3 and up,Free,Excellent,High,Medium
4K Wallpapers and Ultra HD Backgrounds,PERSONALIZATION,4.6,7583,3.8,500000,Free,0,Everyone 10+,Personalization,"July 4, 2018",2.6.2.1,4.0.3 and up,Free,Excellent,High,Small
Birds Sounds Ringtones & Wallpapers,PERSONALIZATION,4.6,5073,23,1000000,Free,0,Everyone 10+,Personalization,"September 25, 2017",1.1,4.0 and up,Free,Excellent,High,Medium
Funny Alarm Clock Ringtones,PERSONALIZATION,4.5,15633,14,1000000,Free,0,Everyone,Personalization,"March 9, 2017",1.1,4.0.3 and up,Free,Excellent,High,Medium
ZenUI Launcher,PERSONALIZATION,4.7,1141545,15,50000000,Free,0,Everyone,Personalization,"July 31, 2018",Varies with device,Varies with device,Free,Excellent,High,Medium
"Color Call - Caller Screen, LED Flash",PERSONALIZATION,4.7,29485,9.9,1000000,Free,0,Everyone,Personalization,"July 20, 2018",1.0.4,4.0 and up,Free,Excellent,High,Small
New Launcher 2018,PERSONALIZATION,4.4,142393,12,10000000,Free,0,Everyone,Personalization,"July 31, 2018",1.284.1.126,4.2 and up,Free,Excellent,High,Medium
Diamond Zipper Lock Screen,PERSONALIZATION,4.3,71688,12,10000000,Free,0,Everyone,Personalization,"June 11, 2018",3.5,4.1 and up,Free,Excellent,High,Medium
"Emoji Keyboard - Cute Emoji,GIF, Sticker, Emoticon",PERSONALIZATION,4.7,114851,20,10000000,Free,0,Everyone,Personalization,"July 20, 2018",2.1.9,4.1 and up,Free,Excellent,High,Medium
3D Blue Glass Water Keyboard Theme,PERSONALIZATION,4.1,62209,7.4,10000000,Free,0,Everyone,Personalization,"July 1, 2018",6.7.1,4.0.3 and up,Free,Excellent,High,Small
Backgrounds (HD Wallpapers),PERSONALIZATION,4.7,202474,3,10000000,Free,0,Teen,Personalization,"August 9, 2017",2.6.0,4.0 and up,Free,Excellent,High,Small
New 2018 Keyboard,PERSONALIZATION,4.6,298321,14,10000000,Free,0,Everyone,Personalization,"August 5, 2018",2.5.5.9,4.2 and up,Free,Excellent,High,Medium
"APUS Launcher - Theme, Wallpaper, Hide Apps",PERSONALIZATION,4.5,5783441,14,100000000,Free,0,Everyone,Personalization,"August 6, 2018",3.9.7,4.0.3 and up,Free,Excellent,High,Medium
ZenUI Themes – Stylish Themes,PERSONALIZATION,4.4,47393,7.2,10000000,Free,0,Everyone,Personalization,"May 24, 2018",1.8.0.24_180511,5.0 and up,Free,Excellent,High,Small
"Keyboard - wallpapers , photos",PERSONALIZATION,4.4,55525,22,10000000,Free,0,Everyone,Personalization,"February 26, 2018",1.2.7,4.0 and up,Free,Excellent,High,Medium
Lovely Cute Pink Kitty Cat Keyboard Theme,PERSONALIZATION,4.3,2267,7.2,500000,Free,0,Everyone,Personalization,"July 9, 2018",6.7.5,4.0.3 and up,Free,Excellent,High,Small
Microsoft Launcher,PERSONALIZATION,4.6,649568,26,10000000,Free,0,Everyone,Personalization,"August 1, 2018",4.12.0.44682,4.2 and up,Free,Excellent,High,Medium
Goku Wallpaper Art,PERSONALIZATION,4.7,6342,38,1000000,Free,0,Everyone,Personalization,"July 13, 2018",1.8,4.1 and up,Free,Excellent,High,Large
Door Lock Screen,PERSONALIZATION,4.3,5413,3.9,1000000,Free,0,Everyone,Personalization,"July 28, 2018",3.3.a,4.0 and up,Free,Excellent,High,Small
Cute wallpapers & kawaii backgrounds images,PERSONALIZATION,4.6,4724,5.4,1000000,Free,0,Everyone,Personalization,"July 30, 2018",1.2,4.0.3 and up,Free,Excellent,High,Small
ASUS Cover for ZenFone 2,PERSONALIZATION,4.4,43960,9.8,10000000,Free,0,Everyone,Personalization,"December 1, 2017",2.0.0.39_171124,5.0 and up,Free,Excellent,High,Small
"Hola Launcher- Theme,Wallpaper",PERSONALIZATION,4.5,3277209,7.6,100000000,Free,0,Everyone,Personalization,"May 9, 2018",3.2.5,4.0 and up,Free,Excellent,High,Small
OnePlus Icon Pack - Square,PERSONALIZATION,4.7,229,1.1,500000,Free,0,Everyone,Personalization,"May 23, 2018",1.9.1.180419172630.4a15962,5.0 and up,Free,Excellent,High,Small
Live 3D Neon Blue Love Heart Keyboard Theme,PERSONALIZATION,4.3,6626,9.1,1000000,Free,0,Everyone,Personalization,"July 25, 2018",6.7.25.2018,4.0.3 and up,Free,Excellent,High,Small
Pink Diamond Princess Keyboard Theme,PERSONALIZATION,3.7,10796,6.8,1000000,Free,0,Everyone,Personalization,"July 6, 2018",6.7.5,4.0.3 and up,Free,Good,High,Small
"Wallpapers HD, 4K Backgrounds",PERSONALIZATION,4.7,273994,12,10000000,Free,0,Everyone,Personalization,"July 23, 2018",2.3.27,4.4 and up,Free,Excellent,High,Medium
Photo Lock App - Hide Pictures & Videos,PERSONALIZATION,4.5,29203,3.3,5000000,Free,0,Everyone,Personalization,"December 10, 2017",40.0,4.0 and up,Free,Excellent,High,Small
Romantic Love Photo Frames,PERSONALIZATION,4.4,18918,12,5000000,Free,0,Everyone,Personalization,"June 19, 2018",1.14,4.0 and up,Free,Excellent,High,Medium
Colorful Glitter Neon Butterfly Keyboard Theme,PERSONALIZATION,4.3,2056,9.8,500000,Free,0,Everyone,Personalization,"July 25, 2018",6.7.24.2018,4.0.3 and up,Free,Excellent,High,Small
OnePlus Icon Pack,PERSONALIZATION,4.8,440,920,500000,Free,0,Everyone,Personalization,"May 23, 2018",1.9.2.180419172639.dbf3246,5.0 and up,Free,Excellent,High,Large
Water Garden Live Wallpaper,PERSONALIZATION,4.6,66453,14,5000000,Free,0,Everyone,Personalization,"April 10, 2018",1.57,2.3 and up,Free,Excellent,High,Medium
Water Droplets Keyboard Theme,PERSONALIZATION,4.1,398,6.8,100000,Free,0,Everyone,Personalization,"June 29, 2018",6.6.28,4.0.3 and up,Free,Excellent,Medium,Small
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",PERSONALIZATION,4.7,12089,27,500000,Free,0,Everyone,Personalization,"July 3, 2018",1.2.5,4.0 and up,Free,Excellent,High,Medium
Freeme Launcher—Stylish Theme,PERSONALIZATION,4.1,2828,7.4,100000,Free,0,Everyone,Personalization,"January 22, 2017",2.11.5,4.1 and up,Free,Excellent,Medium,Small
Ringtones & Wallpapers for Me,PERSONALIZATION,4.2,89342,29,10000000,Free,0,Everyone,Personalization,"January 30, 2018",1.13,4.1 and up,Free,Excellent,High,Medium
Zooper Widget,PERSONALIZATION,4,30498,5.9,1000000,Free,0,Everyone,Personalization,"March 11, 2015",2.60,3.2 and up,Free,Good,High,Small
Beautiful Widgets Pro,PERSONALIZATION,4.2,97890,14,1000000,Paid,2.49,Everyone,Personalization,"August 24, 2016",5.7.8,2.3 and up,Paid,Excellent,High,Medium
Beautiful Widgets Free,PERSONALIZATION,3.9,25037,14,1000000,Free,0,Everyone,Personalization,"October 20, 2016",5.7.6,2.3 and up,Free,Good,High,Medium
HD Widgets,PERSONALIZATION,4.3,58617,26,1000000,Paid,0.99,Everyone,Personalization,"December 7, 2016",4.3.2,4.4 and up,Paid,Excellent,High,Medium
DashClock Widget,PERSONALIZATION,4.1,62301,1.9,1000000,Free,0,Everyone,Personalization,"May 11, 2016",1.7.2,4.2 and up,Free,Excellent,High,Small
Fancy Widgets,PERSONALIZATION,4.2,37237,3.9,5000000,Free,0,Everyone,Personalization,"April 4, 2014",3.5.6,1.6 and up,Free,Excellent,High,Small
Kairo XP (for HD Widgets),PERSONALIZATION,4.4,1591,779,10000,Paid,0.99,Everyone,Personalization,"January 7, 2015",1.1,4.0.3 and up,Paid,Excellent,Medium,Large
Best Wallpapers QHD,PERSONALIZATION,4.4,294701,5.1,10000000,Free,0,Teen,Personalization,"March 17, 2018",2.85,4.0.3 and up,Free,Excellent,High,Small
Dog Licks Screen Wallpaper,PERSONALIZATION,4.3,63624,10,5000000,Free,0,Everyone,Personalization,"November 20, 2017",11.0,4.0.3 and up,Free,Excellent,High,Small
Waterfall Live Wallpaper,PERSONALIZATION,4.1,112977,13,10000000,Free,0,Everyone,Personalization,"May 22, 2018",3.6,4.1 and up,Free,Excellent,High,Medium
Galaxy Live Wallpaper,PERSONALIZATION,4.2,58052,4,5000000,Free,0,Teen,Personalization,"September 14, 2017",1.1.8,2.3.3 and up,Free,Excellent,High,Small
Northern Lights FREE (Aurora),PERSONALIZATION,4.1,12180,5.4,1000000,Free,0,Everyone,Personalization,"December 24, 2016",1.3,2.1 and up,Free,Excellent,High,Small
Flowers Live Wallpaper,PERSONALIZATION,4.1,118459,3.3,10000000,Free,0,Everyone,Personalization,"October 27, 2017",4.0,4.1 and up,Free,Excellent,High,Small
Petals 3D live wallpaper,PERSONALIZATION,4.2,112479,4.3,10000000,Free,0,Everyone,Personalization,"July 25, 2018",3.0.5,4.2 and up,Free,Excellent,High,Small
Galactic Core Free Wallpaper,PERSONALIZATION,4.1,69417,853,10000000,Free,0,Everyone,Personalization,"May 1, 2014",2.41,2.1 and up,Free,Excellent,High,Large
LINE Launcher,PERSONALIZATION,4.4,733838,21,10000000,Free,0,Everyone,Personalization,"June 29, 2018",2.4.25,4.0.3 and up,Free,Excellent,High,Medium
Asteroids 3D live wallpaper,PERSONALIZATION,4.1,157495,6.4,10000000,Free,0,Everyone,Personalization,"July 24, 2018",4.0.0.7,4.4 and up,Free,Excellent,High,Small
Sun Rise Free Live Wallpaper,PERSONALIZATION,4.3,86481,8.6,10000000,Free,0,Everyone,Personalization,"January 31, 2018",4.8.3,4.0 and up,Free,Excellent,High,Small
Wallpapers HD,PERSONALIZATION,4.6,484981,2.1,10000000,Free,0,Everyone,Personalization,"November 28, 2016",1.7.1,3.0 and up,Free,Excellent,High,Small
Tiger Live Wallpaper,PERSONALIZATION,4.1,77724,7.1,5000000,Free,0,Teen,Personalization,"May 31, 2018",2.7.2,4.0 and up,Free,Excellent,High,Small
Pink Roses Live Wallpaper,PERSONALIZATION,4.2,33074,3.3,1000000,Free,0,Everyone,Personalization,"May 4, 2018",4.1,4.1 and up,Free,Excellent,High,Small
Butterfly Live Wallpaper,PERSONALIZATION,4.1,35771,3.5,5000000,Free,0,Everyone,Personalization,"May 4, 2018",4.1,4.1 and up,Free,Excellent,High,Small
Koi Free Live Wallpaper,PERSONALIZATION,4.2,290241,4.1,50000000,Free,0,Everyone,Personalization,"June 24, 2014",1.9,2.1 and up,Free,Excellent,High,Small
Wallpaper,PERSONALIZATION,4.5,69488,9.7,1000000,Free,0,Everyone,Personalization,"July 8, 2018",6.07,4.1 and up,Free,Excellent,High,Small
Wolves Live Wallpaper,PERSONALIZATION,4.3,10401,3.3,1000000,Free,0,Everyone,Personalization,"October 27, 2017",7.5,4.1 and up,Free,Excellent,High,Small
Horses Live Wallpaper,PERSONALIZATION,4.2,28806,7.1,1000000,Free,0,Everyone,Personalization,"May 22, 2018",18.0,4.1 and up,Free,Excellent,High,Small
Tropical Beach Live Wallpaper,PERSONALIZATION,4,11343,8.4,1000000,Free,0,Everyone,Personalization,"May 22, 2018",18.0,4.1 and up,Free,Good,High,Small
Glowing Flowers Live Wallpaper,PERSONALIZATION,4.2,66730,7,5000000,Free,0,Everyone,Personalization,"May 21, 2018",18.0,4.1 and up,Free,Excellent,High,Small
Dolphins Live Wallpaper,PERSONALIZATION,4.2,25807,5.5,1000000,Free,0,Everyone,Personalization,"October 29, 2017",15.0,4.1 and up,Free,Excellent,High,Small
Buzz Launcher-Smart&Free Theme,PERSONALIZATION,4.4,251616,13,10000000,Free,0,Everyone,Personalization,"November 13, 2017",1.9.7.07,4.0.3 and up,Free,Excellent,High,Medium
BIG Launcher,PERSONALIZATION,4.3,881,5.9,10000,Paid,9.99,Everyone,Personalization,"June 20, 2018",2.5.9,2.1 and up,Paid,Excellent,Medium,Small
"iKeyboard - emoji, emoticons",PERSONALIZATION,4.5,624924,24,10000000,Free,0,Everyone,Personalization,"August 1, 2018",4.8.2.2195,4.1 and up,Free,Excellent,High,Medium
Simple Neon Blue Future Tech Keyboard Theme,PERSONALIZATION,4.1,51145,6.2,10000000,Free,0,Everyone,Personalization,"June 28, 2018",1,4.0.3 and up,Free,Excellent,High,Small
TouchPal Purple Butterfly Theme,PERSONALIZATION,4.2,7435,6.9,1000000,Free,0,Everyone,Personalization,"June 28, 2018",1,4.0.3 and up,Free,Excellent,High,Small
Lavender Emoji Keyboard Theme,PERSONALIZATION,4.1,12008,6.1,1000000,Free,0,Everyone,Personalization,"May 27, 2016",5.0,4.0 and up,Free,Excellent,High,Small
"AVG Cleaner – Speed, Battery & Memory Booster",PRODUCTIVITY,4.4,1188154,24,10000000,Free,0,Everyone,Productivity,"June 14, 2018",4.6.4,4.1 and up,Free,Excellent,High,Medium
QR Scanner & Barcode Scanner 2018,PRODUCTIVITY,3.8,8226,4.1,10000000,Free,0,Everyone,Productivity,"July 20, 2018",1.8.4,4.4 and up,Free,Good,High,Small
Microsoft Outlook,PRODUCTIVITY,4.3,3252896,50,100000000,Free,0,Everyone,Productivity,"August 2, 2018",2.2.194,4.4 and up,Free,Excellent,High,Large
My Claro Peru,PRODUCTIVITY,3.2,11200,11,5000000,Free,0,Everyone,Productivity,"July 23, 2018",3.1.1,4.4 and up,Free,Good,High,Medium
Power Booster - Junk Cleaner & CPU Cooler & Boost,PRODUCTIVITY,4.5,9653,5.1,1000000,Free,0,Everyone,Productivity,"August 6, 2018",1.2.5,4.1 and up,Free,Excellent,High,Small
Google Assistant,PRODUCTIVITY,4.2,58675,1.3,10000000,Free,0,Everyone,Productivity,"March 9, 2018",0.1.187945513,5.0 and up,Free,Excellent,High,Small
Archos File Manager,PRODUCTIVITY,4,2131,2.3,5000000,Free,0,Everyone,Productivity,"April 22, 2016",4.1.4,4.1 and up,Free,Good,High,Small
ES File Explorer File Manager,PRODUCTIVITY,4.6,5383985,16,100000000,Free,0,Everyone,Productivity,"August 3, 2018",4.1.8.2.2,4.0 and up,Free,Excellent,High,Medium
MyMTN,PRODUCTIVITY,4,8550,15,1000000,Free,0,Everyone,Productivity,"July 25, 2018",2.1.5,4.0 and up,Free,Good,High,Medium
Dropbox,PRODUCTIVITY,4.4,1861310,61,500000000,Free,0,Everyone,Productivity,"August 1, 2018",Varies with device,Varies with device,Free,Excellent,High,Large
ASUS Quick Memo,PRODUCTIVITY,4.5,23089,1.6,10000000,Free,0,Everyone,Productivity,"April 11, 2018",1.10.0.33_180403,5.0 - 8.0,Free,Excellent,High,Small
lifebox,PRODUCTIVITY,4.2,56403,49,5000000,Free,0,Everyone,Productivity,"July 27, 2018",4.0.5,4.4 and up,Free,Excellent,High,Large
Content Transfer,PRODUCTIVITY,4.7,19302,7.2,5000000,Free,0,Everyone,Productivity,"June 28, 2018",3.5.12,4.0.3 and up,Free,Excellent,High,Small
Advanced Task Killer,PRODUCTIVITY,4.4,577059,1.5,50000000,Free,0,Everyone,Productivity,"August 7, 2016",2.2.1B216,2.3.3 and up,Free,Excellent,High,Small
Microsoft Translator,PRODUCTIVITY,4.6,209696,49,5000000,Free,0,Everyone,Productivity,"June 18, 2018",3.2.258b ae1da5165,4.3 and up,Free,Excellent,High,Large
"My Airtel-Online Recharge, Pay Bill, Wallet, UPI",PRODUCTIVITY,4.3,1498393,14,50000000,Free,0,Everyone,Productivity,"August 2, 2018",4.3.2.0,4.2 and up,Free,Excellent,High,Medium
Hacker's Keyboard,PRODUCTIVITY,4.4,41418,1.2,1000000,Free,0,Everyone,Productivity,"December 11, 2016",v1.39.3,2.2 and up,Free,Excellent,High,Small
Security & Privacy,PRODUCTIVITY,4,212,10,1000000,Free,0,Everyone,Productivity,"April 26, 2018",5.0.44,4.1 and up,Free,Good,High,Small
7 Weeks - Habit & Goal Tracker,PRODUCTIVITY,4.4,6011,4.3,500000,Free,0,Everyone,Productivity,"December 19, 2015",3.2.1,4.1 and up,Free,Excellent,High,Small
Loop - Habit Tracker,PRODUCTIVITY,4.7,17955,3.8,1000000,Free,0,Everyone,Productivity,"May 23, 2018",1.7.9,4.0.3 and up,Free,Excellent,High,Small
Keeper: Free Password Manager & Secure Vault,PRODUCTIVITY,4.2,74146,32,10000000,Free,0,Everyone,Productivity,"July 16, 2018",12.1.0,4.4 and up,Free,Excellent,High,Large
Pushbullet - SMS on PC,PRODUCTIVITY,4.5,176873,4.5,1000000,Free,0,Everyone,Productivity,"October 30, 2017",17.7.20,4.1 and up,Free,Excellent,High,Small
Planner Pro-Personal Organizer,PRODUCTIVITY,4,10270,8.4,1000000,Free,0,Everyone,Productivity,"March 23, 2018",4.4.1,4.0 and up,Free,Good,High,Small
Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,155999,12,10000000,Free,0,Everyone,Productivity,"August 5, 2018",12.8.2,4.4 and up,Free,Excellent,High,Medium
Cozi Family Organizer,PRODUCTIVITY,4.4,56713,25,1000000,Free,0,Everyone,Productivity,"July 5, 2018",9.3.5776,4.1 and up,Free,Excellent,High,Medium
Trello,PRODUCTIVITY,4.5,72513,12,5000000,Free,0,Everyone,Productivity,"July 18, 2018",5.0.1.11068-production,5.0 and up,Free,Excellent,High,Medium
Easy Voice Recorder,PRODUCTIVITY,4.4,205191,7.1,10000000,Free,0,Everyone,Productivity,"June 20, 2018",2.4.5,4.1 and up,Free,Excellent,High,Small
ES File Explorer File Manager,PRODUCTIVITY,4.6,5383971,16,100000000,Free,0,Everyone,Productivity,"August 3, 2018",4.1.8.2.2,4.0 and up,Free,Excellent,High,Medium
Solid Explorer Classic,PRODUCTIVITY,4.5,49794,6.5,1000000,Free,0,Everyone,Productivity,"June 17, 2017",1.7.3,2.3 and up,Free,Excellent,High,Small
File Browser by Astro (File Manager),PRODUCTIVITY,4.3,609182,9.2,50000000,Free,0,Everyone,Productivity,"July 2, 2018",6.4.0,4.0 and up,Free,Excellent,High,Small
File Explorer,PRODUCTIVITY,4.1,979,720,100000,Free,0,Everyone,Productivity,"September 30, 2013",2.1.3,2.2 and up,Free,Excellent,Medium,Large
The Maner,PRODUCTIVITY,4.2,53015,2.2,5000000,Free,0,Everyone,Productivity,"November 12, 2017",2.2.2,2.3 and up,Free,Excellent,High,Small
Smart File Manager,PRODUCTIVITY,4.2,17415,4.1,1000000,Free,0,Everyone,Productivity,"July 5, 2018",3.5.9,4.0 and up,Free,Excellent,High,Small
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60,10000000,Free,0,Everyone,Productivity,"July 18, 2018",7.3.30,4.1 and up,Free,Excellent,High,Large
"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",PRODUCTIVITY,4.5,1508137,37,100000000,Free,0,Everyone,Productivity,"July 30, 2018",11.1.3,4.0 and up,Free,Excellent,High,Large
Simple Notepad,PRODUCTIVITY,4.3,12321,713,1000000,Free,0,Everyone,Productivity,"December 25, 2016",2.0.1,2.3 and up,Free,Excellent,High,Large
Keep My Notes - Notepad & Memo,PRODUCTIVITY,4.6,122424,4.7,5000000,Free,0,Everyone,Productivity,"March 16, 2018",1.35.2,2.3.3 and up,Free,Excellent,High,Small
Sticky Note + : Sync Notes,PRODUCTIVITY,4.2,21507,6.6,1000000,Free,0,Everyone,Productivity,"August 31, 2017",13.4,4.0 and up,Free,Excellent,High,Small
Notepad,PRODUCTIVITY,4.2,80581,2.5,10000000,Free,0,Everyone,Productivity,"October 16, 2016",2.4,2.3 and up,Free,Excellent,High,Small
Squid - Take Notes & Markup PDFs,PRODUCTIVITY,4.2,37204,19,1000000,Free,0,Everyone,Productivity,"July 21, 2018",3.4.4.4-GP,4.0 and up,Free,Excellent,High,Medium
Notepad & To do list,PRODUCTIVITY,4.3,226295,4.2,10000000,Free,0,Everyone,Productivity,"June 6, 2018",4.3.19,2.3.3 and up,Free,Excellent,High,Small
"JotterPad - Writer, Screenplay, Novel",PRODUCTIVITY,4.6,57904,11,1000000,Free,0,Everyone,Productivity,"July 1, 2018",12.8.2-pi,4.2 and up,Free,Excellent,High,Medium
Calendar+ Schedule Planner App,PRODUCTIVITY,4,8985,5.7,1000000,Free,0,Everyone,Productivity,"January 16, 2017",1.07.59,4.0.3 and up,Free,Good,High,Small
Today Calendar 2017,PRODUCTIVITY,4.2,16349,9,1000000,Free,0,Everyone,Productivity,"April 25, 2016",4.0.7.3,4.1 and up,Free,Excellent,High,Small
New Calendar,PRODUCTIVITY,4.5,25985,6.9,1000000,Free,0,Everyone,Productivity,"July 20, 2018",1.0.167,4.0.3 and up,Free,Excellent,High,Small
Calendar Widget Month + Agenda,PRODUCTIVITY,4.2,60840,1.9,5000000,Free,0,Everyone,Productivity,"May 31, 2018",1.26.2,4.0.3 and up,Free,Excellent,High,Small
Business Calendar 2,PRODUCTIVITY,4.6,102594,15,5000000,Free,0,Everyone,Productivity,"July 23, 2018",2.30.1,4.1 and up,Free,Excellent,High,Medium
Unclouded - Cloud Manager,PRODUCTIVITY,4.1,6850,11,100000,Free,0,Everyone,Productivity,"August 8, 2016",2.3.3-play,4.1 and up,Free,Excellent,Medium,Medium
Dropbox,PRODUCTIVITY,4.4,1861309,61,500000000,Free,0,Everyone,Productivity,"August 1, 2018",Varies with device,Varies with device,Free,Excellent,High,Large
Amazon Drive,PRODUCTIVITY,4.4,18669,4.1,1000000,Free,0,Everyone,Productivity,"January 8, 2018",1.9.1.147.0-google,4.2 and up,Free,Excellent,High,Small
SugarSync,PRODUCTIVITY,4.1,16420,3.8,1000000,Free,0,Everyone,Productivity,"May 16, 2018",4.4.0.4,2.3.3 and up,Free,Excellent,High,Small
MediaFire,PRODUCTIVITY,4.1,71432,3.8,5000000,Free,0,Everyone,Productivity,"November 1, 2017",4.2.2,4.1 and up,Free,Excellent,High,Small
Baby Names,PARENTING,4.5,86,2.8,10000,Free,0,Everyone,Parenting,"August 3, 2018",1.7,4.0.3 and up,Free,Excellent,Medium,Small
My baby Game (Balloon POP!),PARENTING,3.8,3614,3.3,1000000,Free,0,Everyone,Parenting;Brain Games,"May 28, 2018",2.15.2714,4.0 and up,Free,Good,High,Small
Development of the child up to a year,PARENTING,4.6,1413,14,100000,Free,0,Mature 17+,Parenting,"July 20, 2018",2.9.9,4.1 and up,Free,Excellent,Medium,Medium
Favorite children's songs,PARENTING,4.7,39,95,10000,Free,0,Everyone,Parenting,"July 6, 2018",1.2.5,4.2 and up,Free,Excellent,Medium,Large
Baby Panda Learns Shapes,PARENTING,4,3789,42,1000000,Free,0,Everyone,Parenting;Education,"June 21, 2018",8.25.10.00,4.0.3 and up,Free,Good,High,Large
Mozart Baby Sleep,PARENTING,4.7,107,98,50000,Free,0,Teen,Parenting,"July 9, 2018",1.4.0,4.2 and up,Free,Excellent,Medium,Large
Kids Videos,PARENTING,4.1,559,6.4,100000,Free,0,Everyone,Parenting,"May 20, 2018",1.3.1,4.1 and up,Free,Excellent,Medium,Small
My baby firework,PARENTING,3.7,4976,2.8,1000000,Free,0,Everyone,Parenting;Education,"May 28, 2018",2.04.2714,4.0 and up,Free,Good,High,Small
Baby Food - Homemade Recipes,PARENTING,4.1,44,3.6,10000,Free,0,Everyone,Parenting,"August 7, 2018",8.2,4.0.3 and up,Free,Excellent,Medium,Small
My baby Phone,PARENTING,3.7,9293,2.4,1000000,Free,0,Everyone,Parenting,"May 28, 2018",2.03.2714,4.0 and up,Free,Good,High,Small
Baby Sleep: White noise lullabies for newborns,PARENTING,4.6,62386,3.4,1000000,Free,0,Everyone,Parenting,"June 12, 2018",2.7,4.0 and up,Free,Excellent,High,Small
Arabic Chat - Chat,PARENTING,4.4,162,1.5,10000,Free,0,Everyone,Parenting,"May 1, 2018",1.0,4.1 and up,Free,Excellent,Medium,Small
BookBaby - Baby Development,PARENTING,4.6,1002,5,50000,Free,0,Everyone,Parenting,"August 18, 2016",3.0,4.0.3 and up,Free,Excellent,Medium,Small
Kids Craft Ideas,PARENTING,4.1,99,6.6,10000,Free,0,Everyone,Parenting,"March 29, 2018",1.1,4.1 and up,Free,Excellent,Medium,Small
How do I take care of my child?,PARENTING,4.8,190,6.8,100000,Free,0,Everyone,Parenting,"June 24, 2018",1.5,4.0 and up,Free,Excellent,Medium,Small
Baby Name Together,PARENTING,4,464,24,100000,Free,0,Everyone,Parenting,"August 6, 2018",2.3.1,5.0 and up,Free,Good,Medium,Medium
White Noise for Baby,PARENTING,4.9,717,6.6,100000,Free,0,Everyone,Parenting,"December 30, 2017",1.6.0,4.1 and up,Free,Excellent,Medium,Small
The first year of a baby's life,PARENTING,4.8,7505,9.1,100000,Free,0,Everyone,Parenting,"January 7, 2017",1.1.27.477-free,2.3 and up,Free,Excellent,Medium,Small
Safe365 – Cell Phone GPS Locator For Your Family,PARENTING,4.4,11501,11,1000000,Free,0,Everyone,Parenting,"July 30, 2018",3.7.1,4.0.3 and up,Free,Excellent,High,Medium
Listen to the story~The Story of the Fairy Tales,PARENTING,4.7,69,5.8,5000,Free,0,Everyone,Parenting,"July 10, 2018",1.0.6,4.0.3 and up,Free,Excellent,Medium,Small
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",PARENTING,4.2,2715,24,500000,Free,0,Everyone,Parenting;Music & Video,"July 24, 2018",FreeTimeApp-aosp_v3.14_Build-1.0.204367.0.13014,5.0 and up,Free,Excellent,High,Medium
