App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
Add Text To Photo,PHOTOGRAPHY,0.7749999999999999,4.806222281443351e-4,6.042296072507554e-4,9.99999000999999e-4,Free,0,Everyone,Photography,"September 8, 2017",1.1.3,2.3 and up,Free,Excellent,High,Small
Phonto - Text on Photos,PHOTOGRAPHY,0.825,0.0068484156874186455,0.016112789526686808,0.00999999901,Free,0,Everyone,Photography,"October 26, 2017",1.7.16,4.0.3 and up,Free,Excellent,High,Medium
Collage&Add Stickers papelook,PHOTOGRAPHY,0.75,7.327278210505587e-4,0.030211480362537766,0.004999999004999999,Free,0,Everyone,Photography,"March 14, 2018",3.3.5,2.3.3 and up,Free,Good,High,Large
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",PHOTOGRAPHY,0.8999999999999999,0.0021988739803260964,0.05840886203423968,0.004999999004999999,Free,0,Everyone,Photography,"August 1, 2018",5.13.1,5.0 and up,Free,Excellent,High,Large
Photo Collage - InstaMag,PHOTOGRAPHY,0.825,0.01208538703721511,0.045317220543806644,0.00999999901,Free,0,Everyone,Photography,"January 2, 2018",4.7.0,4.0 and up,Free,Excellent,High,Large
"Meitu – Beauty Cam, Easy Photo Editor",PHOTOGRAPHY,0.875,0.010306547971664828,0.044310171198388724,0.00999999901,Free,0,Everyone,Photography,"August 1, 2018",8.1.0.6,4.3 and up,Free,Excellent,High,Large
Free Sports TV,SPORTS,0.825,4.011682035908363e-5,0.008862034239677744,9.9999000099999e-5,Free,0,Everyone,Sports,"June 21, 2018",1.4,4.0.3 and up,Free,Excellent,Medium,Small
"theScore: Live Sports Scores, News, Stats & Videos",SPORTS,0.8500000000000001,0.002980895817731265,0.03323262839879154,0.00999999901,Free,0,Everyone 10+,Sports,"July 25, 2018",6.17.2,4.4 and up,Free,Excellent,High,Large
Onefootball - Soccer Scores,SPORTS,0.925,0.020314436128018944,0.019133937562940583,0.00999999901,Free,0,Everyone,Sports,"August 1, 2018",10.8.1.330,4.4 and up,Free,Excellent,High,Medium
Cristiano Ronaldo Wallpaper,SPORTS,0.8999999999999999,3.857986277730863e-5,0.01812688821752266,4.99999000499999e-4,Free,0,Everyone,Sports,"July 17, 2018",2.1,4.1 and up,Free,Excellent,High,Medium
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,0.8,0.007638189136975375,0.005035246727089627,0.00999999901,Free,0,Everyone,Sports,"August 3, 2018",4.3.1,4.4 and up,Free,Excellent,High,Small
kicker football news,SPORTS,0.825,0.0012533777705637295,0.014098690835850957,0.004999999004999999,Free,0,Everyone,Sports,"August 3, 2018",5.4.2,5.0 and up,Free,Excellent,High,Medium
Football Live Scores,SPORTS,0.875,0.0023995026316166387,0.0055387713997985906,0.004999999004999999,Free,0,Everyone,Sports,"July 31, 2018",1004.0,4.0 and up,Free,Excellent,High,Small
Pro 2018 - Series A and B,SPORTS,0.8999999999999999,0.0022598622391507336,0.0052366565961732125,0.004999999004999999,Free,0,Everyone,Sports,"August 3, 2018",2.24.2.0,4.0.3 and up,Free,Excellent,High,Small
MARCA - Sports Leader Diary,SPORTS,0.725,0.001700565602617568,0.013091641490433032,0.004999999004999999,Free,0,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up,Free,Good,High,Medium
"Foot Mercato: transfers, results, news, live",SPORTS,0.825,8.882501085281388e-4,0.0051359516616314195,9.99999000999999e-4,Free,0,Everyone,Sports,"July 28, 2018",3.6.7,4.1 and up,Free,Excellent,High,Small
All Football - Latest News & Videos,SPORTS,0.8999999999999999,0.00340505156080604,0.016112789526686808,0.00999999901,Free,0,Everyone,Sports,"August 3, 2018",3.0.5,4.1 and up,Free,Excellent,High,Medium
Premier League - Official App,SPORTS,0.825,0.0014162061752416315,0.023162134944612285,0.004999999004999999,Free,0,Everyone,Sports,"July 20, 2018",1.1.5,4.1 and up,Free,Excellent,High,Medium
beIN SPORTS TR,SPORTS,0.75,0.0030240642785063364,0.012084592145015106,0.00999999901,Free,0,Everyone,Sports,"August 2, 2018",1.5.13,4.1 and up,Free,Good,High,Medium
ESPN Fantasy Sports,SPORTS,0.75,0.003930312383064536,0.00906344410876133,0.004999999004999999,Free,0,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up,Free,Good,High,Small
"All Football GO- Live Score, Games",SPORTS,0.8999999999999999,4.410400017267384e-5,0.00906344410876133,9.9999000099999e-5,Free,0,Everyone,Sports,"June 21, 2018",2.9.9go,4.1 and up,Free,Excellent,Medium,Small
Top Mercato: football news,SPORTS,0.825,3.5673008220473313e-4,0.005941591137965761,9.99999000999999e-4,Free,0,Everyone,Sports,"January 7, 2016",2.7.0,4.2 and up,Free,Excellent,High,Small
GollerCepte Live Score,SPORTS,0.8,2.2254700289150726e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Everyone,Sports,"May 23, 2018",6.5,4.1 and up,Free,Excellent,High,Large
Hovercraft Racer,SPORTS,0.75,4.833620220944558e-6,0.027190332326283987,9.9999000099999e-5,Free,0,Everyone,Sports,"July 19, 2018",5.0,4.1 and up,Free,Good,Medium,Medium
World Cup 2018,SPORTS,0.8999999999999999,8.93217377234455e-5,0.0016112789526686808,4.99999000499999e-4,Free,0,Teen,Sports,"July 1, 2018",1.0.16,2.3 and up,Free,Excellent,High,Small
GollerCepte 1903,SPORTS,0.925,5.606776708820067e-4,0.02920443101711984,4.99999000499999e-4,Free,0,Everyone,Sports,"May 23, 2018",5.5,4.1 and up,Free,Excellent,High,Medium
League18,SPORTS,0.825,3.145639850699495e-4,0.012084592145015106,4.99999000499999e-4,Free,0,Everyone,Sports,"August 1, 2018",4.0.0,4.0 and up,Free,Excellent,High,Medium
Speed Boat Racing,SPORTS,0.75,5.537502243902383e-5,0.026183282980866064,9.99999000999999e-4,Free,0,Everyone,Sports,"August 3, 2018",12.0,4.0.3 and up,Free,Good,High,Medium
La Liga - Spanish Soccer League Official,SPORTS,0.875,0.004030325999617721,0.028197381671701913,0.00999999901,Free,0,Everyone,Sports,"July 24, 2018",6.4.8,4.0.3 and up,Free,Excellent,High,Medium
Lionel Messi Wallpapers,SPORTS,0.925,2.1138735436296707e-5,0.017119838872104734,9.9999000099999e-5,Free,0,Everyone,Sports,"July 17, 2018",2.6,4.1 and up,Free,Excellent,Medium,Medium
Goal Live Scores,SPORTS,0.8500000000000001,0.00517714137784505,0.03423967774420947,0.004999999004999999,Free,0,Everyone,Sports,"June 11, 2018",4.2.2,4.0.3 and up,Free,Excellent,High,Large
The 5th Stand,SPORTS,0.95,3.704290519553364e-5,0.016112789526686808,9.9999000099999e-5,Free,0,Everyone,Sports,"July 31, 2018",1.2.677,4.4 and up,Free,Excellent,Medium,Medium
U + professional baseball,SPORTS,0.825,5.5352747691461866e-5,0.017119838872104734,4.99999000499999e-4,Free,0,Everyone,Sports,"July 30, 2018",06.11.00,4.4 and up,Free,Excellent,High,Medium
Mercato foot by Maxifoot,SPORTS,0.8500000000000001,1.5503224303121714e-5,0.002014098690835851,9.9999000099999e-5,Free,0,Everyone,Sports,"March 16, 2017",1.1,4.1 and up,Free,Excellent,Medium,Small
MLB Ballpark,SPORTS,0.725,1.2271158431881828e-4,0.03121852970795569,9.99999000999999e-4,Free,0,Everyone,Sports,"July 16, 2018",7.3.0,4.2 and up,Free,Good,High,Large
MUTV - Manchester United TV,SPORTS,0.8500000000000001,1.013055519117781e-4,0.023162134944612285,4.99999000499999e-4,Free,0,Everyone,Sports,"August 1, 2018",2.4.0,4.1 and up,Free,Excellent,High,Medium
WatchESPN,SPORTS,0.7749999999999999,0.006433125293873529,0.005639476334340383,0.00999999901,Free,0,Everyone,Sports,"September 27, 2017",2.5.1,4.4 and up,Free,Excellent,High,Small
CBS Sports Fantasy,SPORTS,0.75,9.714017411769223e-4,0.026183282980866064,9.99999000999999e-4,Free,0,Everyone,Sports,"June 27, 2018",3.17.0+3,5.0 and up,Free,Good,High,Medium
NBC Sports,SPORTS,0.525,0.0017472534735074288,0.02416918429003021,0.004999999004999999,Free,0,Everyone,Sports,"June 22, 2018",5.12.4,4.1 and up,Free,Good,High,Medium
NBC Sports Gold,SPORTS,0.475,6.718063864686077e-5,0.023162134944612285,9.9999000099999e-5,Free,0,Everyone,Sports,"July 2, 2018",3.7,4.1 and up,Free,Average,Medium,Medium
Telemundo Deportes - Live,SPORTS,0.875,8.075486981111705e-4,0.02416918429003021,9.99999000999999e-4,Free,0,Everyone,Sports,"August 1, 2018",5.10.5,4.1 and up,Free,Excellent,High,Medium
SwingAid - Level up Golf,SPORTS,0.825,1.6728335419029323e-5,0.032225579053373615,9.9999000099999e-5,Free,0,Everyone,Sports,"July 10, 2018",2.6.3,4.1 and up,Free,Excellent,Medium,Large
Golf Channel,SPORTS,0.7749999999999999,4.2832112086886126e-4,0.08761329305135952,9.99999000999999e-4,Free,0,Everyone,Sports,"May 30, 2018",4.5.19.56,4.1 and up,Free,Excellent,High,Large
The Rules of Golf,SPORTS,0.825,2.060414149480975e-5,0.008358509566968783,9.9999000099999e-5,Free,0,Everyone,Sports,"January 17, 2018",5.9,4.1 and up,Free,Excellent,Medium,Small
Zepp Golf Swing Analyzer,SPORTS,0.8500000000000001,4.4972715327590146e-5,0.08358509566968782,9.9999000099999e-5,Free,0,Everyone,Sports,"May 24, 2018",4.4.0,5.0 and up,Free,Excellent,Medium,Large
Live Golf Scores - US & European Golf,SPORTS,0.8,1.775297380687932e-5,0.0037260825780463243,4.9999000049999e-5,Free,0,Everyone 10+,Sports,"August 1, 2018",3.5,4.0 and up,Free,Excellent,Medium,Small
Golfshot: Golf GPS + Tee Times,SPORTS,0.825,1.6799614611227582e-4,0.02416918429003021,4.99999000499999e-4,Free,0,Everyone,Sports,"July 11, 2018",1.31.0,4.1 and up,Free,Excellent,High,Medium
PGA TOUR LIVE,SPORTS,0.6,4.107463450424776e-5,0.011077542799597181,9.9999000099999e-5,Free,0,Everyone,Sports,"June 7, 2017",1.3.0,4.2 and up,Free,Good,Medium,Medium
Mobitee GPS Golf Free,SPORTS,0.8,4.238884461040319e-5,0.008962739174219537,9.9999000099999e-5,Free,0,Everyone,Sports,"June 11, 2018",2.0.22,2.3 and up,Free,Excellent,Medium,Small
GolfLogix GPS + Putt Breaks,SPORTS,0.75,2.4689330197672567e-4,0.06042296072507553,9.99999000999999e-4,Free,0,Everyone,Sports,"June 21, 2018",8.9.3,4.0.3 and up,Free,Good,High,Large
Golfshot Plus: Golf GPS,SPORTS,0.7749999999999999,7.542229524478466e-5,0.02416918429003021,4.9999000049999e-5,Paid,0.074975,Everyone,Sports,"July 11, 2018",4.18.0,4.1 and up,Paid,Excellent,Medium,Medium
PGA TOUR,SPORTS,0.75,2.4836343531581484e-4,0.0513595166163142,9.99999000999999e-4,Free,0,Everyone,Sports,"June 27, 2018",2018.6,5.0 and up,Free,Good,High,Large
FanDuel: Daily Fantasy Sports,SPORTS,0.8999999999999999,6.609363096583728e-4,0.05639476334340383,9.99999000999999e-4,Free,0,Mature 17+,Sports,"August 6, 2018",2.46.1,5.0 and up,Free,Excellent,High,Large
DraftKings - Daily Fantasy Sports,SPORTS,0.875,0.0011140937740588156,0.04028197381671702,9.99999000999999e-4,Free,0,Adults only 18+,Sports,"July 24, 2018",3.21.324,4.4 and up,Free,Excellent,High,Large
Fantasy Football Manager (FPL),SPORTS,0.8500000000000001,0.0014177654075709684,0.0036253776435045313,9.99999000999999e-4,Free,0,Everyone,Sports,"August 3, 2018",7.0.2,4.1 and up,Free,Excellent,High,Small
ESPN Fantasy Sports,SPORTS,0.75,0.00393035693255966,0.00906344410876133,0.004999999004999999,Free,0,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up,Free,Good,High,Small
Fantasy Football,SPORTS,0.625,0.0011177022831638525,0.022155085599194362,9.99999000999999e-4,Free,0,Everyone,Sports,"August 2, 2018",2.5.7.1,5.0 and up,Free,Good,High,Medium
US Open Tennis Championships 2018,SPORTS,0.75,2.2207923319270617e-4,0.032225579053373615,9.99999000999999e-4,Free,0,Everyone,Sports,"June 5, 2018",7.1,5.0 and up,Free,Good,High,Large
Live Tennis Rankings / LTR,SPORTS,0.95,3.695380620528581e-5,0.0037260825780463243,9.999000009999e-6,Free,0,Everyone,Sports,"June 5, 2018",3.9,4.0.3 and up,Free,Excellent,Medium,Small
Tennis Livescore Widget,SPORTS,0.7749999999999999,8.018909122304336e-6,0.0012084592145015108,4.9999000049999e-5,Free,0,Everyone,Sports,"October 13, 2016",1.0,2.3 and up,Free,Excellent,Medium,Small
"The Championships, Wimbledon 2018",SPORTS,0.825,5.363981960394741e-4,0.094662638469285,9.99999000999999e-4,Free,0,Everyone,Sports,"July 4, 2018",6.5,4.4 and up,Free,Excellent,High,Large
"theScore: Live Sports Scores, News, Stats & Videos",SPORTS,0.8500000000000001,0.0029810740157117607,0.03323262839879154,0.00999999901,Free,0,Everyone 10+,Sports,"July 25, 2018",6.17.2,4.4 and up,Free,Excellent,High,Large
Tennis 24 - tennis live scores,SPORTS,0.8999999999999999,2.2029725338774966e-5,0.008459214501510574,9.9999000099999e-5,Free,0,Everyone,Sports,"July 18, 2018",2.28.1,4.1 and up,Free,Excellent,Medium,Small
"Yahoo Sports - scores, stats, news, & highlights",SPORTS,0.875,7.213676997939608e-4,0.01812688821752266,9.99999000999999e-4,Free,0,Everyone,Sports,"August 1, 2018",7.8.0,5.1 and up,Free,Excellent,High,Medium
Tennis News and Scores,SPORTS,0.825,2.2274747561956487e-6,0.002920443101711984,9.999000009999e-6,Free,0,Everyone,Sports,"July 15, 2018",5.4,4.1 and up,Free,Excellent,Medium,Small
MSN Sports - Scores & Schedule,SPORTS,0.875,7.883701404603259e-4,0.02014098690835851,4.99999000499999e-4,Free,0,Everyone,Sports,"July 5, 2018",1.2.0,4.2 and up,Free,Excellent,High,Medium
"FOX Sports: Live Streaming, Scores & News",SPORTS,0.75,6.436065560551707e-4,0.08157099697885196,0.004999999004999999,Free,0,Teen,Sports,"August 2, 2018",4.4.15,5.0 and up,Free,Good,High,Large
NCAA March Madness Live,SPORTS,0.7749999999999999,7.600589363090792e-4,0.01812688821752266,0.004999999004999999,Free,0,Everyone,Sports,"March 30, 2018",7.1.0,5.0 and up,Free,Excellent,High,Medium
SportsManias Fantasy Team News,SPORTS,0.625,9.034637611129552e-5,0.025176233635448138,4.99999000499999e-4,Free,0,Everyone,Sports,"May 10, 2018",3.2.12,4.0.3 and up,Free,Good,High,Medium
Thuuz Sports,SPORTS,0.875,1.2286750755175198e-4,0.004229607250755287,4.99999000499999e-4,Free,0,Everyone,Sports,"April 3, 2018",6.9.12,2.3 and up,Free,Excellent,High,Small
NCAA Sports,SPORTS,0.725,9.513544683711615e-5,0.015105740181268883,4.99999000499999e-4,Free,0,Everyone,Sports,"April 23, 2018",3.0.13,4.1 and up,Free,Good,High,Medium
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,0.8,0.007638255961218061,0.005035246727089627,0.00999999901,Free,0,Everyone,Sports,"August 3, 2018",4.3.1,4.4 and up,Free,Excellent,High,Small
365Scores - Live Scores,SPORTS,0.8999999999999999,0.014846564744995237,0.02416918429003021,0.00999999901,Free,0,Everyone,Sports,"July 29, 2018",5.5.9,4.1 and up,Free,Excellent,High,Medium
Fantasy Football & NFL News,SPORTS,0.875,6.553230732727598e-5,0.0071500503524672705,9.9999000099999e-5,Free,0,Everyone,Sports,"May 15, 2018",6.1.3,2.3.3 and up,Free,Excellent,Medium,Small
NBA,SPORTS,0.8500000000000001,0.002412733831668441,0.03423967774420947,0.00999999901,Free,0,Everyone,Sports,"July 9, 2018",2017.7.1,4.4 and up,Free,Excellent,High,Large
NHL,SPORTS,0.75,0.0015354874484359085,0.0473313192346425,0.004999999004999999,Free,0,Everyone,Sports,"June 27, 2018",9.4.0,4.2 and up,Free,Good,High,Large
NASCAR MOBILE,SPORTS,0.8,0.0018020048030147177,0.02014098690835851,9.99999000999999e-4,Free,0,Everyone,Sports,"July 25, 2018",7.1.7.4,4.4 and up,Free,Excellent,High,Medium
MLB Ballpark,SPORTS,0.725,1.2273385906638024e-4,0.03121852970795569,9.99999000999999e-4,Free,0,Everyone,Sports,"July 16, 2018",7.3.0,4.2 and up,Free,Good,High,Large
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,0.7749999999999999,0.003043287385652305,0.013091641490433032,0.00999999901,Free,0,Everyone,Travel & Local,"August 6, 2018",18.30.0,5.0 and up,Free,Excellent,High,Medium
TripIt: Travel Organizer,TRAVEL_AND_LOCAL,0.8500000000000001,0.0010956725578250776,0.02416918429003021,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"June 15, 2018",7.5.0,5.0 and up,Free,Excellent,High,Medium
CityMaps2Go Plan Trips Travel Guide Offline Maps,TRAVEL_AND_LOCAL,0.825,0.001441443464229328,0.05740181268882175,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"June 9, 2018",10.9.8 (Play),5.0 and up,Free,Excellent,High,Large
"KAYAK Flights, Hotels & Cars",TRAVEL_AND_LOCAL,0.875,0.004819965800689078,0.01812688821752266,0.00999999901,Free,0,Everyone,Travel & Local,"July 31, 2018",Varies with device,Varies with device,Free,Excellent,High,Medium
Skyscanner,TRAVEL_AND_LOCAL,0.875,0.010726271039974774,0.028197381671701913,0.00999999901,Free,0,Everyone,Travel & Local,"August 6, 2018",5.48,4.4 and up,Free,Excellent,High,Medium
World Travel Guide by Triposo,TRAVEL_AND_LOCAL,0.8500000000000001,1.3389350759492044e-4,0.08056394763343404,4.99999000499999e-4,Free,0,Everyone,Travel & Local,"March 5, 2018",4.6.0,4.0.3 and up,Free,Excellent,High,Large
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,0.8500000000000001,3.982056621650961e-4,0.027190332326283987,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"July 16, 2018",6.7.1,4.1 and up,Free,Excellent,High,Medium
GPS Map Free,TRAVEL_AND_LOCAL,0.75,7.524632473904521e-4,0.006646525679758308,0.004999999004999999,Free,0,Everyone,Travel & Local,"July 11, 2018",4.6,4.0 and up,Free,Good,High,Small
Offline Maps & Navigation,TRAVEL_AND_LOCAL,0.925,0.0042910073703352975,0.032225579053373615,0.004999999004999999,Free,0,Everyone,Travel & Local,"June 7, 2018",17.4.1,4.0.3 and up,Free,Excellent,High,Large
GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,0.8999999999999999,0.0167405865301884,0.041289023162134945,0.00999999901,Free,0,Mature 17+,Travel & Local,"August 2, 2018",5.2.0 21127,4.4 and up,Free,Excellent,High,Large
Southwest Airlines,TRAVEL_AND_LOCAL,0.725,5.519682445852817e-4,0.007351460221550856,0.004999999004999999,Free,0,Everyone,Travel & Local,"July 11, 2018",5.6.1,6.0 and up,Free,Good,High,Small
"AT&T Navigator: Maps, Traffic",TRAVEL_AND_LOCAL,0.65,7.319704796334521e-4,0.013091641490433032,0.00999999901,Free,0,Everyone,Travel & Local,"December 6, 2016",5.10.6.2.8466393,4.1 and up,Free,Good,High,Medium
AirAsia,TRAVEL_AND_LOCAL,0.725,0.0021959337136479183,0.03625377643504532,0.00999999901,Free,0,Everyone,Travel & Local,"July 16, 2018",5.0.4,4.4 and up,Free,Good,High,Large
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,0.7749999999999999,0.003043443308885239,0.013091641490433032,0.00999999901,Free,0,Everyone,Travel & Local,"August 6, 2018",18.30.0,5.0 and up,Free,Excellent,High,Medium
Allegiant,TRAVEL_AND_LOCAL,0.525,1.2409261866765957e-4,0.02014098690835851,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"July 12, 2018",5.16.1,4.4 and up,Free,Good,High,Medium
Amtrak,TRAVEL_AND_LOCAL,0.675,3.7452760550673637e-4,0.027190332326283987,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"July 15, 2018",3.1.3,5.0 and up,Free,Good,High,Medium
JAL (Domestic and international flights),TRAVEL_AND_LOCAL,0.6,5.069732545101296e-5,0.026183282980866064,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"May 7, 2018",4.4.7,4.0.3 and up,Free,Good,High,Medium
VZ Navigator for Tablets,TRAVEL_AND_LOCAL,0.65,6.326028307595642e-6,0.038267875125881166,4.99999000499999e-4,Free,0,Everyone,Travel & Local,"January 22, 2018",10.7.8.111,4.2 and up,Free,Good,High,Large
"HSL - Tickets, route planner and information",TRAVEL_AND_LOCAL,0.575,5.680060628298904e-6,0.016112789526686808,9.9999000099999e-5,Free,0,Everyone,Travel & Local,"August 1, 2018",1.1.2,5.0 and up,Free,Good,Medium,Medium
VZ Navigator for Galaxy S4,TRAVEL_AND_LOCAL,0.5,6.123328104781839e-5,0.038267875125881166,0.004999999004999999,Free,0,Everyone,Travel & Local,"January 22, 2018",10.7.8.111,4.2 and up,Free,Average,High,Large
MAIN,TRAVEL_AND_LOCAL,0.65,1.5770521273865193e-4,0.050352467270896276,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"August 6, 2018",4.1.21,4.4 and up,Free,Good,High,Large
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",TRAVEL_AND_LOCAL,0.95,3.9829476115534393e-4,0.08559919436052367,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"August 3, 2018",3.4.5,5.0 and up,Free,Excellent,High,Large
"Yatra - Flights, Hotels, Bus, Trains & Cabs",TRAVEL_AND_LOCAL,0.875,0.0055917635289633085,0.025176233635448138,0.00999999901,Free,0,Everyone,Travel & Local,"August 5, 2018",13.0.16,4.1 and up,Free,Excellent,High,Medium
Fly Delta,TRAVEL_AND_LOCAL,0.675,6.138697680599588e-4,0.045317220543806644,0.004999999004999999,Free,0,Everyone,Travel & Local,"July 31, 2018",4.13.2,5.0 and up,Free,Good,High,Large
Skyscanner,TRAVEL_AND_LOCAL,0.875,0.010726293314722336,0.028197381671701913,0.00999999901,Free,0,Everyone,Travel & Local,"August 6, 2018",5.48,4.4 and up,Free,Excellent,High,Medium
Despegar.com Hotels and Flights,TRAVEL_AND_LOCAL,0.8500000000000001,0.0033619499242736545,0.026183282980866064,0.00999999901,Free,0,Everyone,Travel & Local,"July 30, 2018",9.1.0,4.1 and up,Free,Excellent,High,Medium
Navigation Plus,TRAVEL_AND_LOCAL,0.7749999999999999,2.0648690989933664e-5,0.013091641490433032,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"January 9, 2018",11.0.269 (m),4.1 and up,Free,Excellent,High,Medium
